location,sentiment,overall_sentiment_score
Uttar Kusum,Positive,0.6908
Uttar Latabari,Neutral,0.0
Uttar Madarihat,Positive,0.7184
Uttara Kannada District,Negative,0.098162962962963
Uttarpara Kotrung,Positive,0.6704500000000001
Vada,Positive,0.765
Vadakkekara,Negative,-0.3412
Vadakkumthala,Positive,0.44040000000000007
Vadipatti,Neutral,0.0
Vadodara,Negative,0.023263902439024393
Vadugapatti Theni District,Neutral,0.0
Vaijapur,Positive,0.4754
Vaishali,Positive,0.38075000000000003
Vaishali District,Negative,0.02214523809523805
Valia,Positive,0.49266000000000004
Valsad,Neutral,0.24634999999999999
Valsad District,Negative,-0.06355
Vandavasi,Positive,0.8775
Vaniyanbadi,Positive,0.24359999999999998
Vanjipalayam,Positive,0.589275
Vapi,Neutral,0.28597
Varanasi,Negative,-0.03334138655462188
Varanasi District,Positive,0.44040000000000007
Varigapalli,Negative,-0.6249
Vasai Virar,Negative,-0.0050986111111110954
Vashind,Negative,-0.7003
Vathirairuppu,Positive,0.5994
Vattappara,Neutral,0.0
Vazhayur,Positive,0.8885
Velampalayam,Negative,-0.3412
Velankanni,Positive,0.4404
Vellore,Negative,0.008470000000000033
Vemulawada,Positive,0.6249
Vengathur,Negative,-0.43965999999999994
Veraval,Neutral,0.436
Veraval Rajkot District,Positive,0.4215
Vicarabad,Positive,0.4927
Vidisha,Positive,0.5355000000000001
Vidisha District,Positive,0.4754
Vijaigarh,Positive,0.4404
Vijapur,Positive,0.44040000000000007
Vijapura,Negative,0.08523333333333333
Vijay Pore,Positive,0.4404
Vijayapuri,Neutral,0.0
Vijayawada,Negative,0.02874074074074075
Vikarabad,Negative,-0.25
Vikasnagar,Negative,-0.3412
Vikramgad,Positive,0.7506
Vilappil,Positive,0.4404
Vilathikulam,Neutral,0.0
Vilavoorkkal,Positive,0.9683
Villupuram,Negative,-0.5308
Viluppuram District,Negative,0.19958
Vindhya Nagar Ntpc Township,Negative,0.019250000000000017
Vinukonda,Positive,0.2263
Virudhunagar,Positive,0.7191000000000001
Virudhunagar District,Positive,0.8271
Visakhapatnam,Negative,0.003932539682539667
Visakhapatnam District,Negative,0.019187878787878792
Vishakhapatnam,Negative,-0.9063
Visnagar,Negative,0.03560000000000002
Vita,Negative,-0.2629
Vittal,Positive,0.9084
Vizianagaram,Negative,0.06053333333333335
Vizianagaram District,Neutral,0.21705
Vrindavan,Positive,0.8119
W26,Positive,0.4215
Wadi,Positive,0.49269999999999997
Walajapet,Positive,0.6369
Waluj Midc,Negative,0.09514285714285718
Wanaparthy,Neutral,0.0
Wanaparthy District,Negative,-0.4754
Wani,Positive,0.4754
Warangal,Neutral,0.1573375
Warangal Rural District,Negative,-0.408
Warangal Urban District,Neutral,0.0
Wardha,Neutral,0.31959
Warora,Positive,0.5106125
Washim,Positive,0.5994
Washim District,Negative,0.08360000000000001
Wayanad District,Negative,0.15056875000000003
West Delhi,Positive,0.9199
West Dinajpur,Positive,0.4404
West District,Positive,0.7684000000000001
West Garo Hills District,Positive,0.2382
West Godavari,Negative,-0.10493750000000002
West Godavari District,Negative,-0.07210916666666661
West Karbi Anglong District,Positive,0.4404
West Khasi Hills District,Positive,0.4404
West Tripura,Positive,0.6692400000000001
Williamnagar,Neutral,0.24635
Yadadri District,Negative,-0.6249
Yadgir,Neutral,0.21705
Yamuna Nagar,Negative,-0.7965
Yamunanagar,Neutral,0.22326875000000002
Yamunanagar District,Neutral,0.21075
Yanam,Positive,0.9537999999999999
Yari Pora,Positive,0.6249
Yavatmal,Positive,0.4215
Yavatmal District,Negative,0.24194999999999997
Yellapur,Positive,0.44040000000000007
Yemmiganur,Positive,0.9472999999999999
Yol,Positive,0.5292
Ysr District,Negative,-0.033814999999999984
Zahirabad,Positive,0.46597500000000003
Zaidpur,Neutral,0.0
Zamania,Positive,0.8358
