product_id,product_title,retail_price,Disc__perc,disc_price,rating,summary,review,location,date,upvotes,downvotes,sentiment_score,sentiment,review_sentiment_score,summary_sentiment_score,review_inconsistency,summary_inconsistency,inconsistent
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Heating problem,Kakinada,1 day ago,0,0,-0.4019,Negative,-0.4019,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Slightly disappointed,Jio sim not work,Bankura District,1 day ago,0,0,0.0,Neutral,0.0,-0.4228,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Unsatisfactory,Waste,Tindivanam,1 day ago,0,0,-0.4215,Negative,-0.4215,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Very poor,V vad phone please dont buy,Suar,1 day ago,0,0,0.3182,Positive,0.3182,-0.5256,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",3,Fair,If taking airtel prepaid locked phone then first put ur airtel sim in phone then start it and must recharge above 199 from poco phone only airtel app  if u dont want to face any phone lock problem,Mohali,1 day ago,0,0,-0.4445,Negative,-0.4445,0.3182,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Hated it!,Display Over the Phone not available in this phone,Hyderabad,2 days ago,0,0,0.0,Neutral,0.0,-0.6696,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Horrible,The set doesnt work without Airtel sim,Tezpur,2 days ago,0,0,0.0,Neutral,0.0,-0.5423,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Unsatisfactory,System specifications is not good like other smartphone,South Goa,2 days ago,0,0,-0.5448,Negative,-0.5448,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",4,Very Good,Speaker is on upper side that may be a problem while playing video else everything is fine with the phone,Visakhapatnam,2 days ago,0,0,-0.0258,Neutral,-0.0258,0.4927,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Unsatisfactory,Worst quality in a month phone display is blinking,Kenda,2 days ago,0,0,-0.6249,Negative,-0.6249,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Useless product,Do not buy this product,Mumbai,2 days ago,0,0,0.0,Neutral,0.0,-0.4215,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Expected a better product,ui is very bad keeps lagging everytime also I used to be mi user so its quite tough to handle this phone as all the navigation are exactly opposite which made this phone more fruatratingbut handling well day to day tasks just lagging during call as got the ringtone first but cannot be able to pick call,New Delhi,3 days ago,0,0,-0.5584,Negative,-0.5584,0.4404,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Don't waste your money,Sound speaker not properly working bad phone,Rae Bareli District,3 days ago,0,0,0.431,Positive,0.431,0.3252,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Could be way better,Bad mobile,Kendujhar District,4 days ago,0,0,-0.5423,Negative,-0.5423,0.4404,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Utterly Disappointed,Dont buy this product,Raghunathpur,4 days ago,0,0,0.0,Neutral,0.0,-0.5256,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Worst experience ever!,Very baad too much slow,Bangalore Division,4 days ago,0,0,0.0,Neutral,0.0,-0.6588,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Terrible product,Woste phone,Chennai,4 days ago,0,0,0.0,Neutral,0.0,-0.4767,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Absolute rubbish!,No Glass adisnal,Giridih,4 days ago,0,0,-0.296,Negative,-0.296,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",3,Nice,Not good not bad average,Srikakulam District,4 days ago,0,0,-0.5824,Negative,-0.5824,0.4215,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Bad quality,Mobile parts is very not quality speakers its gone,Nellore,4 days ago,0,0,0.0,Neutral,0.0,-0.5423,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Don't waste your money,Airtel lock  devicenot solution anyone dealer  extra fee payment required 1000 approximatelyreally not advice any one to buy this type of product,Baleshwar District,4 days ago,0,0,0.3182,Positive,0.3182,0.3252,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",3,Does the job,Very bad,Saran District,4 days ago,0,0,-0.5849,Negative,-0.5849,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Waste of money!,Please dont buy this phone,Bengaluru,4 days ago,0,0,0.3182,Positive,0.3182,-0.4753,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",4,Good quality product,Nice mobile But sound quality low,Madhyamgram,4 days ago,0,0,-0.1901,Negative,-0.1901,0.4404,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Waste of money!,I am disappointed with the manufacturer and Flipkart There was some software issue phone was locked after putting Airtel sim card I checked with Flipkart and they asked to check with poco and poco asked to check with Airtelthis whole episode continued for a weekatlast I visited poco and shouted on the execs and then they realized there is an issue at their endPhone is working fine But I learned a lesson now that Flipkart is not the same Flipkart like it used to me,Jalandhar,4 days ago,0,0,0.3818,Positive,0.3818,-0.4753,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Waste of money!,Very product u can not run sim card as per your choice,Faridabad,4 days ago,0,0,0.0,Neutral,0.0,-0.4753,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",3,Decent product,Sound is not good,Uttara Kannada District,5 days ago,0,0,-0.3412,Negative,-0.3412,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Don't waste your money,Not a good phone,Barbil,5 days ago,0,0,-0.3412,Negative,-0.3412,0.3252,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",4,Could be way better,No back cover and screen protector provided It would be necessary,Allahabad,5 days ago,0,0,-0.296,Negative,-0.296,0.4404,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Slightly disappointed,Notgood work,Jamui,5 days ago,0,0,0.0,Neutral,0.0,-0.4228,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Very bad ,Uttar Dinajpur District,5 days ago,0,0,-0.5849,Negative,-0.5849,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Unsatisfactory,Phone very slow performance,Arakonam,5 days ago,0,0,0.0,Neutral,0.0,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Worst experience ever!,Bed quality mobile,Lateri,5 days ago,0,0,0.0,Neutral,0.0,-0.6588,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Moderate,Very bad quality mobile Sound quality very bad bad  This product is not suitable ,Kendua,5 days ago,0,0,-0.9077,Negative,-0.9077,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Could be way better,After using it for 3 months I am writing this review The performance is bad facing issues like phone hanging Display is blinking sometimes and speaker is not proper in the call My suggestion is to choose some other mobile in this budget,Guntur,6 days ago,0,0,-0.25,Negative,-0.25,0.4404,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Don't waste your money,Very poor,Srivilliputhur,6 days ago,0,0,-0.5256,Negative,-0.5256,0.3252,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",5,Terrific purchase,Its fine at low budget price,Mumbai,6 days ago,0,0,-0.0772,Neutral,-0.0772,0.4767,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Every second lagging this phone very bad,Jabalpur,6 days ago,0,0,-0.7089,Negative,-0.7089,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Could be way better,The worst thing of this product is that the back key is on the left side and quality of the camera is very poor,Jaunpur,6 days ago,0,0,-0.8173,Negative,-0.8173,0.4404,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Worst experience ever!,Dispay lines,Nalgonda District,6 days ago,0,0,0.0,Neutral,0.0,-0.6588,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Could be way better,1thing is flop first we have to used only airtel simcard with out airtel simcard we cannot used this phone,Shillong,6 days ago,0,0,-0.34,Negative,-0.34,0.4404,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Horrible,Only usd airtel,Dhalai District,6 days ago,0,0,0.0,Neutral,0.0,-0.5423,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Horrible,No good,New Delhi,6 days ago,0,0,0.1779,Positive,0.1779,-0.5423,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",3,Fair,Low price product,Koppal District,7 days ago,0,0,-0.2732,Negative,-0.2732,0.3182,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Hated it!,Battery very low battery low battery performance camera was not problem very dull camera front cam performance is very very slow most performance please do not by the this pr product,Nidadavole,7 days ago,0,0,0.3664,Positive,0.3664,-0.6696,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Absolute rubbish!,Its not working,Bhadravati,7 days ago,0,0,0.0,Neutral,0.0,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Waste of money!,This mobile use reel video and process is hearting over,Ambur,7 days ago,0,0,0.0,Neutral,0.0,-0.4753,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Very bad,Bengaluru,7 days ago,0,0,-0.5849,Negative,-0.5849,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Not good,Not access games,New Delhi,7 days ago,0,0,0.0,Neutral,0.0,-0.3412,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Worst experience ever!,Dont buy Bad product,Puruliya District,7 days ago,0,0,0.431,Positive,0.431,-0.6588,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",5,Classy product,It is same phone I mean my last realme 3 but features not like same ,Kolkata,8 days ago,0,0,-0.395,Negative,-0.395,0.4404,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Products is not good,Shimla,8 days ago,0,0,-0.3412,Negative,-0.3412,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",3,Nice,Poor,Deoria,8 days ago,0,0,-0.4767,Negative,-0.4767,0.4215,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Not recommended at all,never buy this phone,Bansberia,9 days ago,0,0,0.0,Neutral,0.0,-0.1511,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Waste of money!,3rd class mobile,New Town,9 days ago,0,0,0.0,Neutral,0.0,-0.4753,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",4,Worthless,Mobile is very hang is very heat is bad mobile,Kolkata,9 days ago,0,0,-0.5809,Negative,-0.5809,-0.4404,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Very bad product poco c51 phone heating on call  chargingnet usehotspot use etc no phone returning,Sonepur,10 days ago,0,0,-0.7178,Negative,-0.7178,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Waste of money!,Dont Buy this Product,Raipur,10 days ago,0,0,0.0,Neutral,0.0,-0.4753,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Dont buy,Bangalore,10 days ago,0,0,0.0,Neutral,0.0,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Waste of money!,Airtel lock system,Jaunpur District,10 days ago,0,0,0.0,Neutral,0.0,-0.4753,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Absolute rubbish!,Waste of money and time,Bhagalpur,10 days ago,0,0,-0.4215,Negative,-0.4215,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Moderate,Not recommended,Gandhinagar,10 days ago,0,0,-0.1511,Negative,-0.1511,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",3,Fair,This ia average product not wow Also the airtel locked system we have no option for open the phone for the next step Then i removed the lock with payment 750 after that i used normally,Kochi,10 days ago,0,0,-0.6454,Negative,-0.6454,0.3182,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Bad quality,Please dont by this I am using since 1 week having display flikring issue,Konkan Division,10 days ago,0,0,0.3182,Positive,0.3182,-0.5423,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Expected a better product,Not good value for monney,Anantapur District,10 days ago,0,0,-0.5334,Negative,-0.5334,0.4404,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Don't waste your money,Use less phoneIt only support Airtel simAnd i cant replace the phoneIm just disappointed,Parappukkara,10 days ago,0,0,-0.1689,Negative,-0.1689,0.3252,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Don't waste your money,Bad product guys please dont buy only Airtel work in this phone  waste of money dont buy,Vaishali District,10 days ago,0,1,-0.6124,Negative,-0.6124,0.3252,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",3,Nice,Camera and display not good quality,Viluppuram District,11 days ago,0,0,-0.3412,Negative,-0.3412,0.4215,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Not recommended at all,Dont buy this mobile,Chennai,11 days ago,0,0,0.0,Neutral,0.0,-0.1511,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Hated it!,Average product,Gurgaon,11 days ago,0,0,0.0,Neutral,0.0,-0.6696,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Performance is not good internet reception is not good always fails to load while same network on other mobile works fine,Bengaluru,11 days ago,0,0,-0.1729,Negative,-0.1729,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Inferior quality and some apps not support jaise Google lens,Daman,11 days ago,0,0,-0.607,Negative,-0.607,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",3,Decent product,Phone not running without airtel SIM and 198 recharge Phone dont like this,Bareilly,11 days ago,0,0,-0.2755,Negative,-0.2755,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",3,Fair,Sound very low,Bolpur,11 days ago,0,0,-0.3384,Negative,-0.3384,0.3182,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Absolute rubbish!,Very bad phone only airtel sim support ,Hamirpur,11 days ago,0,0,-0.2716,Negative,-0.2716,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Useless product,Dont buy waste of money,Pune,11 days ago,0,0,0.3252,Positive,0.3252,-0.4215,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Dont buy whole cell are worsted,Narsinghgarh,12 days ago,0,0,0.0,Neutral,0.0,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Moderate,Very Low volume,Delhi,12 days ago,0,0,-0.3384,Negative,-0.3384,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",4,Pretty good,Good phone but battery not good,Krishnagiri District,12 days ago,0,0,-0.2867,Negative,-0.2867,0.7269,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Very poor,Thiruvallur District,12 days ago,0,0,-0.5256,Negative,-0.5256,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Unsatisfactory,Worst mobile,Hyderabad,12 days ago,0,0,-0.6249,Negative,-0.6249,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Not recommended at all,A Dabba phone Writing this review after using the phone a month Performance wise actually a 3rd grade device from poco Waste Of Money,Jajapur District,12 days ago,0,0,0.0772,Neutral,0.0772,-0.1511,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Product is good but camera not good,Biharsharif,13 days ago,0,0,0.7003,Positive,0.7003,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Absolute rubbish!,Product is ok for price range Problem is airtel lock why,Kochi,13 days ago,0,0,-0.128,Negative,-0.128,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Utterly Disappointed,Please dont Purchase this phone and also is not support properly guidline for phone opening and poco phone is open start option,Chennai,13 days ago,0,0,0.0108,Neutral,0.0108,-0.5256,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Very poor,PHONE IS NOT WORKING JUST AFTER ONE MONTH OF USE,Rishra,13 days ago,0,0,0.0,Neutral,0.0,-0.5256,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Horrible,Zero quality product,Kalyani,13 days ago,0,0,0.0,Neutral,0.0,-0.5423,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Fair,Average,Nawada,13 days ago,0,0,0.0,Neutral,0.0,0.3182,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Did not meet expectations,Dont buywaste of moneymobile got corrupted within 2 days service is also very slow,Mumbai,13 days ago,0,0,0.0,Neutral,0.0,0.0,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Expected a better product,This mobile phone  sound Is a very bad and poor condition,Rewari,13 days ago,0,0,-0.7996,Negative,-0.7996,0.4404,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",5,Classy product,Gud low price,Krishna,14 days ago,0,0,-0.2732,Negative,-0.2732,0.4404,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Hated it!,This mobile is not working properly,Meerut,14 days ago,0,0,0.0,Neutral,0.0,-0.6696,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",3,Fair,Sound verey bad,Alipurduar,14 days ago,0,0,-0.5423,Negative,-0.5423,0.3182,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",1,Worthless,Brought same day display not working,Thiruvananthapuram,14 days ago,0,0,0.0,Neutral,0.0,-0.4404,True,True,True
MOBGZCQFWM5HZHXX,"POCO C51 (Power Black, 64 GB)","9,999",35,"6,499",2,Moderate,The phones display stopped work after using just one month,Barrackpur Cantonment Civil Township,14 days ago,0,0,-0.2263,Negative,-0.2263,0.0,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",4,Delightful,Products is good but flipcart pekegin bad,New Delhi,1 month ago,23,6,-0.5859,Negative,-0.5859,0.5859,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",5,Awesome,Performance is goodgood quality in low price range,Sehore District,1 month ago,15,3,-0.2732,Negative,-0.2732,0.6249,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Worthless,Camera quality is good but slow motion feature is not available on this device,Uttar Dinajpur District,1 month ago,5,0,0.2382,Positive,0.2382,-0.4404,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Terrible product,Over heating issues camera getting closed showing over heat even on 10 am,Palakkad District,1 month ago,10,4,0.0,Neutral,0.0,-0.4767,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Worst experience ever!,its getting hang,Hyderabad,1 month ago,4,1,0.0,Neutral,0.0,-0.6588,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",3,Fair,AwesomeflawlessBattery camera design all good but lag issues,Junagadh,25 days ago,4,1,-0.2846,Negative,-0.2846,0.3182,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Did not meet expectations,Camera quality is medium but ok Gets hot and consumes more battery,Sirsa,26 days ago,4,1,0.4215,Positive,0.4215,0.0,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Don't waste your money,Finger front not warking auto brightness not warking no clone appsdualapps,East Godavari District,28 days ago,3,1,-0.0762,Neutral,-0.0762,0.3252,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Useless product,While working the screen of the mobile starts getting blurred the lining comes on the screen and the whole screen turns green,Patna District,1 month ago,4,1,0.0,Neutral,0.0,-0.4215,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Don't waste your money,Poor quality of camera Please dont buy this smartphone if you want gooddecent camera quality Ui is also makes like old phone otherwise performance is good only 2 out of 10 for camera 8 MP front camera is gud than 50 mp rear camera ,Sagar,1 month ago,6,3,0.5994,Positive,0.5994,0.3252,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",3,Fair,Camera is not good Really disappointed with it sometimes lags in normal usage In hand feel is good good glass back,Badlapur,1 day ago,2,0,-0.4112,Negative,-0.4112,0.3182,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",3,Does the job,The Camera Is Not Good Worth It For 9k Its Dads Phone ,Mahabubabad,7 days ago,1,0,-0.4717,Negative,-0.4717,0.0,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",5,Good quality product,Best phn in under 10k  Camera quality just osm with dual SIM phn Display is so smooth Bt flipkart service is so bad,Agra,30 days ago,2,0,-0.075,Neutral,-0.075,0.4404,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Absolute rubbish!,Performance very bad,Islampur,1 month ago,4,3,-0.5849,Negative,-0.5849,0.0,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Unsatisfactory,Very bad performance phone is getting struck right from the beginning itself,Khammam,27 days ago,3,1,-0.6997,Negative,-0.6997,0.0,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Don't waste your money,Worst phone pathetic phone,Kanpur,1 month ago,3,1,-0.8316,Negative,-0.8316,0.3252,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Did not meet expectations,Dont buy if you are looking for good cameraand battery quality is worst also they are claiming 5000 mah battery but its get fully discharged within 34hour of regular usage,Daudnagar,1 month ago,4,2,-0.1531,Negative,-0.1531,0.0,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Not recommended at all,Device is hanging like anything please do not buy this product,Bengaluru,1 month ago,4,4,0.5859,Positive,0.5859,-0.1511,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Worthless,Starts lagging from Day 1 Screen unresponsive many time Please dont go for this  I had similar experience also with another device,Central Division,28 days ago,2,1,0.0516,Neutral,0.0516,-0.4404,True,True,True
MOBGRMFK2MGRNG4Q,"REDMI 12 (Moonstone Silver, 128 GB)","14,999",33,"9,999",1,Very poor,Dont buymy new phone mic is not working i purchase when it get launchtoday given surpise  bdy gift to mummy but when i call mic is deadwhen put on speker modesits worksVery disappoinment,Pune,2 days ago,0,0,0.2382,Positive,0.2382,-0.5256,True,True,True
